Code,Lib_court,Libelle,Section,Special,TypeChapitre,Nomenclature,Origine,DEquip,DOES,DOIS,DR,REquip,ROES,ROIS,RR,RegrTotalise,Supprime,SupprimeDepuis
21753,Réseaux divers (mise à dispo),Réseaux divers,,,,M14-M14_COM_SUP3500,Nature_Compte,,,,,,,,,,,
217533,Réseaux câblés (mise à dispo),Réseaux câblés,,,,M14-M14_COM_SUP3500,Nature_Compte,1,040,041,21,1,040,041,21,,,
217534,Réseaux d'électrification (mise à dispo),Réseaux d'électrification,,,,M14-M14_COM_SUP3500,Nature_Compte,1,040,041,21,1,040,041,21,,,
217538,Autres réseaux (mise à dispo),Autres réseaux,,,,M14-M14_COM_SUP3500,Nature_Compte,1,040,041,21,1,040,041,21,,,
21757,"Matériel, outillage voirie (mise à dispo",Matériel et outillage de voirie,,,,M14-M14_COM_SUP3500,Nature_Compte,1,040,041,21,1,040,041,21,,,
21758,"Autres installat°, matériel (mise à disp","Autres installations, matériel et outillage techniques",,,,M14-M14_COM_SUP3500,Nature_Compte,1,040,041,21,1,040,041,21,,,
2176,Collections et oeuvres d'art,Collections et oeuvres d'art,,,,M14-M14_COM_SUP3500,Nature_Compte,1,040,041,21,1,040,041,21,,,
2178,Autres immo. corporelles (mise à dispo),Autres immobilisations corporelles reçues au titre d'une mise à disposition,,,,M14-M14_COM_SUP3500,Nature_Compte,,,,,,,,,,,
21782,Matériel de transport (mise à dispo),Matériel de transport,,,,M14-M14_COM_SUP3500,Nature_Compte,1,040,041,21,1,040,041,21,,,
21783,"Matériel bureau, info. (mise à dispo)",Matériel de bureau et matériel informatique,,,,M14-M14_COM_SUP3500,Nature_Compte,1,040,041,21,1,040,041,21,,,
21784,Mobilier (mise à dispo),Mobilier,,,,M14-M14_COM_SUP3500,Nature_Compte,1,040,041,21,1,040,041,21,,,
21785,Cheptel (mise à dispo),Cheptel,,,,M14-M14_COM_SUP3500,Nature_Compte,1,040,041,21,1,040,041,21,,,
21788,Autres immo. corp. reçues (mise à dispo),Autres immobilisations corporelles reçues au titre d'une mise à disposition,,,,M14-M14_COM_SUP3500,Nature_Compte,1,040,041,21,1,040,041,21,,,
218,Autres immobilisations corporelles,Autres immobilisations corporelles,,,,M14-M14_COM_SUP3500,Nature_Compte,,,,,,,,,,,
2181,"Installat° générales, agencements","Installations générales, agencements et aménagements divers",,,,M14-M14_COM_SUP3500,Nature_Compte,1,040,041,21,1,040,041,21,,,
2182,Matériel de transport,Matériel de transport,,,,M14-M14_COM_SUP3500,Nature_Compte,1,040,041,21,1,040,041,21,,,
2183,Matériel de bureau et informatique,Matériel de bureau et matériel informatique,,,,M14-M14_COM_SUP3500,Nature_Compte,1,040,041,21,1,040,041,21,,,
2184,Mobilier,Mobilier,,,,M14-M14_COM_SUP3500,Nature_Compte,1,040,041,21,1,040,041,21,,,
2185,Cheptel,Cheptel,,,,M14-M14_COM_SUP3500,Nature_Compte,1,040,041,21,1,040,041,21,,,
2188,Autres immobilisations corporelles,Autres immobilisations corporelles,,,,M14-M14_COM_SUP3500,Nature_Compte,1,040,041,21,1,040,041,21,,,
22,Immobilisations reçues en affectation,Immobilisations reçues en affectation,,,,M14-M14_COM_SUP3500,Nature_Compte,,,,,,,,,1,,
221,Terrains (affectation),Terrains,,,,M14-M14_COM_SUP3500,Nature_Compte,,,,,,,,,,,
2211,Terrains nus (affectation),Terrains nus,,,,M14-M14_COM_SUP3500,Nature_Compte,1,040,041,22,1,040,041,22,,,
2213,Terrains aménagés sauf voirie (affectat°,Terrains aménagés autres que voirie,,,,M14-M14_COM_SUP3500,Nature_Compte,1,040,041,22,1,040,041,22,,,
2214,Terrains de gisement (affectation),Terrains de gisement,,,,M14-M14_COM_SUP3500,Nature_Compte,1,040,041,22,1,040,041,22,,,
2215,Terrains bâtis (affectation),Terrains bâtis,,,,M14-M14_COM_SUP3500,Nature_Compte,1,040,041,22,1,040,041,22,,,
2218,Autres terrains (affectation),Autres terrains,,,,M14-M14_COM_SUP3500,Nature_Compte,1,040,041,22,1,040,041,22,,,
222,Aménagements de terrains (affectation),Agencements et aménagements de terrains,,,,M14-M14_COM_SUP3500,Nature_Compte,,,,,,,,,,,
2221,"Plantat° arbres, arbustes (affectation)",Plantations d'arbres et d'arbustes,,,,M14-M14_COM_SUP3500,Nature_Compte,1,040,041,22,1,040,041,22,,,
2228,Autres aménagt terrains (affectation),Autres agencements et aménagements de terrains,,,,M14-M14_COM_SUP3500,Nature_Compte,1,040,041,22,1,040,041,22,,,
223,Constructions (affectation),Constructions,,,,M14-M14_COM_SUP3500,Nature_Compte,,,,,,,,,,,
2231,Bâtiments publics (affectation),Bâtiments publics,,,,M14-M14_COM_SUP3500,Nature_Compte,1,040,041,22,1,040,041,22,,,
2232,Immeubles de rapport (affectation),Immeubles de rapport,,,,M14-M14_COM_SUP3500,Nature_Compte,1,040,041,22,1,040,041,22,,,
2235,Installations générales (affectation),"Installations générales, agencements, aménagements des constructions",,,,M14-M14_COM_SUP3500,Nature_Compte,1,040,041,22,1,040,041,22,,,
2238,Autres constructions (affectation),Autres constructions,,,,M14-M14_COM_SUP3500,Nature_Compte,1,040,041,22,1,040,041,22,,,
224,Constructions sol d'autrui (affectation),Constructions sur sol d'autrui,,,,M14-M14_COM_SUP3500,Nature_Compte,,,,,,,,,,,
2241,Construct° sol autrui - Bât. publics (af,Constructions sur sol d'autrui - Bâtiments publics,,,,M14-M14_COM_SUP3500,Nature_Compte,1,040,041,22,1,040,041,22,,,
2242,Construct° sol autrui - Immeuble rapport,Constructions sur sol d'autrui - Immeubles de rapport,,,,M14-M14_COM_SUP3500,Nature_Compte,1,040,041,22,1,040,041,22,,,
2245,Construct° sol autrui - Instal. Géné. (a,"Constructions sur sol d'autrui - Installation générales, agencements, aménagements",,,,M14-M14_COM_SUP3500,Nature_Compte,1,040,041,22,1,040,041,22,,,
2248,Construct° sol autrui - Autres (affectat,Constructions sur sol d'autrui - Autres constructions,,,,M14-M14_COM_SUP3500,Nature_Compte,1,040,041,22,1,040,041,22,,,
225,"Installat°, matériel (affectation)","Installations, matériel et outillage techniques",,,,M14-M14_COM_SUP3500,Nature_Compte,,,,,,,,,,,
2253,Réseaux divers (affectation),Réseaux divers,,,,M14-M14_COM_SUP3500,Nature_Compte,,,,,,,,,,,
22533,Réseaux câblés (affectation),Réseaux câblés,,,,M14-M14_COM_SUP3500,Nature_Compte,1,040,041,22,1,040,041,22,,,
22534,Réseaux d'électrification (affectation),Réseaux d'électrification,,,,M14-M14_COM_SUP3500,Nature_Compte,1,040,041,22,1,040,041,22,,,
22538,Autres réseaux (affectation),Autres réseaux,,,,M14-M14_COM_SUP3500,Nature_Compte,1,040,041,22,1,040,041,22,,,
2256,"Matériel incendie, déf. Civile (affectat",Matériel et outillage d'incendie et de défense civile,,,,M14-M14_COM_SUP3500,Nature_Compte,1,040,041,22,1,040,041,22,,,
2257,Matériel et outillage de voirie (affecta,Matériel et outillage de voirie,,,,M14-M14_COM_SUP3500,Nature_Compte,1,040,041,22,1,040,041,22,,,
2258,"Autres installat°, matériel (affectation","Autres installations, matériel et outillage techniques",,,,M14-M14_COM_SUP3500,Nature_Compte,1,040,041,22,1,040,041,22,,,
226,Collections et oeuvres d'art (affectatio,Collections et oeuvres d'art,,,,M14-M14_COM_SUP3500,Nature_Compte,,,,,,,,,,,
2261,Oeuvres et objets d'art (affectation),Oeuvres et objets d'art,,,,M14-M14_COM_SUP3500,Nature_Compte,1,040,041,22,1,040,041,22,,,
2262,Fonds anciens bibliothèques (affectation,Fonds anciens des bibliothèques et musées,,,,M14-M14_COM_SUP3500,Nature_Compte,1,040,041,22,1,040,041,22,,,
2268,"Autres collect°, oeuvres d'art (affectat",Autres collections et oeuvres d'art,,,,M14-M14_COM_SUP3500,Nature_Compte,1,040,041,22,1,040,041,22,,,
228,Autres immobilisations corporelles (affe,Autres immobilisations corporelles,,,,M14-M14_COM_SUP3500,Nature_Compte,,,,,,,,,,,
2281,"Installat° générales, agencements (affec","Installations générales, agencements et aménagements divers",,,,M14-M14_COM_SUP3500,Nature_Compte,1,040,041,22,1,040,041,22,,,
2282,Matériel de transport (affectation),Matériel de transport,,,,M14-M14_COM_SUP3500,Nature_Compte,1,040,041,22,1,040,041,22,,,
2283,Matériel de bureau et informatique (affe,Matériel de bureau et matériel informatique,,,,M14-M14_COM_SUP3500,Nature_Compte,1,040,041,22,1,040,041,22,,,
2284,Mobilier (affectation),Mobilier,,,,M14-M14_COM_SUP3500,Nature_Compte,1,040,041,22,1,040,041,22,,,
2285,Cheptel (affectation),Cheptel,,,,M14-M14_COM_SUP3500,Nature_Compte,1,040,041,22,1,040,041,22,,,
2288,Autres immo. Corporelles (affectation),Autres immobilisations corporelles,,,,M14-M14_COM_SUP3500,Nature_Compte,1,040,041,22,1,040,041,22,,,
229,Droits de l'affectant,Droits de l'affectant,,,,M14-M14_COM_SUP3500,Nature_Compte,,,,,,,,,,,
2291,Droits de l'affectant Communes,Communes,,,,M14-M14_COM_SUP3500,Nature_Compte,0,,,,0,,,,,,
2293,Droits de l'affectant EPCI,Etablissements Publics de Coopération Intercommunale,,,,M14-M14_COM_SUP3500,Nature_Compte,0,,,,0,,,,,,
2298,Autres droits de l'affectant,Autres droits de l'affectant,,,,M14-M14_COM_SUP3500,Nature_Compte,0,,,,0,,,,,,
23,Immobilisations en cours,Immobilisations en cours,,,,M14-M14_COM_SUP3500,Nature_Compte,,,,,,,,,1,,
231,Immobilisations corporelles en cours,Immobilisations corporelles en cours,,,,M14-M14_COM_SUP3500,Nature_Compte,,,,,,,,,,,
2312,Agencements et aménagements de terrains,Agencements et aménagements de terrains,,,,M14-M14_COM_SUP3500,Nature_Compte,1,040,041,23,1,040,041,23,,,
2313,Constructions,Constructions,,,,M14-M14_COM_SUP3500,Nature_Compte,1,040,041,23,1,040,041,23,,,
2314,Constructions sur sol d'autrui,Constructions sur sol d'autrui,,,,M14-M14_COM_SUP3500,Nature_Compte,1,040,041,23,1,040,041,23,,,
2315,"Installat°, matériel et outillage techni","Installations, matériel et outillage techniques",,,,M14-M14_COM_SUP3500,Nature_Compte,1,040,041,23,1,040,041,23,,,
2316,"Restauration collections, oeuvres d'art",Restauration des collections et oeuvres d'art,,,,M14-M14_COM_SUP3500,Nature_Compte,1,040,041,23,1,040,041,23,,,
2317,Immo. corporelles reçues mise à dispo.,Immobilisations corporelles reçues au titre d'une mise à disposition,,,,M14-M14_COM_SUP3500,Nature_Compte,1,040,041,23,1,040,041,23,,,
2318,Autres immo. corporelles en cours,Autres immobilisations corporelles en cours,,,,M14-M14_COM_SUP3500,Nature_Compte,1,040,041,23,1,040,041,23,,,
232,Immobilisations incorporelles en cours,Immobilisations incorporelles en cours,,,,M14-M14_COM_SUP3500,Nature_Compte,1,040,041,23,1,040,041,23,,,
235,Part investissement PPP,Part investissement P.P.P.,,,,M14-M14_COM_SUP3500,Nature_Compte,1,040,041,23,1,040,041,23,,,
237,Avances versées commandes immo. corpo.,Avances versées sur commandes d'immobilisations incorporelles,,,,M14-M14_COM_SUP3500,Nature_Compte,1,040,041,23,1,040,041,23,,,
238,Avances versées commandes immo. incorp.,Avances versées sur commandes d'immobilisations corporelles,,,,M14-M14_COM_SUP3500,Nature_Compte,1,040,041,23,1,040,041,23,,,
24,"Immo. affectées, concédées, affermées, m","Immobilisations affectées, concédées, affermées ou mises à disposition",,,,M14-M14_COM_SUP3500,Nature_Compte,,,,,,,,,,,
241,Immo. mises en concession ou affermage,Immobilisations mises en concession ou en affermage,,,,M14-M14_COM_SUP3500,Nature_Compte,0,,,,0,,,,,,
242,Immo. mises à dispo (transfert compétenc,Immobilisations mises à disposition dans le cadre du transfert de compétences,,,,M14-M14_COM_SUP3500,Nature_Compte,,,,,,,,,,,
2421,Immo. mises à dispo Région (enseignement,de la région (enseignement),,,,M14-M14_COM_SUP3500,Nature_Compte,0,,,,0,,,,,,
2422,Immo. mises à dispo Départ. (enseignt),du département (enseignement),,,,M14-M14_COM_SUP3500,Nature_Compte,0,,,,0,,,,,,
2423,Immo. mises à dispo EPCI,d'établissements publics de coopération intercommunale,,,,M14-M14_COM_SUP3500,Nature_Compte,0,,,,0,,,,,,
2424,Immo. mises à dispo SDIS,des services départementaux d'incendie et de secours,,,,M14-M14_COM_SUP3500,Nature_Compte,0,,,,0,,,,,,
243,Immo. mises en affectation régie (pmaf),Immobilisations mises en affectation à une régie dotée de la personnalité morale et de l'autonomie financière,,,,M14-M14_COM_SUP3500,Nature_Compte,0,,,,0,,,,,,
244,Immo. mises en affectation CCAS,Immobilisations mises en affectation à un centre communal d'action sociale,,,,M14-M14_COM_SUP3500,Nature_Compte,0,,,,0,,,,,,
245,Immo. mises en affectation CDE,Immobilisations mises en affectation à une caisse des écoles,,,,M14-M14_COM_SUP3500,Nature_Compte,0,,,,0,,,,,,
246,Immo. mises en affectation EPCI,Immobilisations mises en affectation à un établissement public de coopération intercommunale,,,,M14-M14_COM_SUP3500,Nature_Compte,0,,,,0,,,,,,
248,Autres immobilisations mises en affectat,Autres immobilisations mises en affectation,,,,M14-M14_COM_SUP3500,Nature_Compte,0,,,,0,,,,,,
249,Droits du remettant,Droits du remettant,,,,M14-M14_COM_SUP3500,Nature_Compte,,,,,,,,,,,
2491,Mises en concession ou affermage,Mises en concession ou affermage,,,,M14-M14_COM_SUP3500,Nature_Compte,0,,,,0,,,,,,
2492,Mises à dispo. Transfert de compétence,Mises à disposition dans le cadre du transfert de compétences,,,,M14-M14_COM_SUP3500,Nature_Compte,0,,,,0,,,,,,
2493,Immo. mises en affectation régie (pmaf),Mises en affectation à une régie dotée de la personnalité morale et de l'autonomie financière,,,,M14-M14_COM_SUP3500,Nature_Compte,0,,,,0,,,,,,
2494,Immo. mises en affectation CCAS,Mises en affectation à un centre communal d'action sociale,,,,M14-M14_COM_SUP3500,Nature_Compte,0,,,,0,,,,,,
2495,Immo. mises en affectation CDE,Mises en affectation à une caisse des écoles,,,,M14-M14_COM_SUP3500,Nature_Compte,0,,,,0,,,,,,
2496,Immo. mises en affectation EPCI,Mises en affectation à un établissement public de coopération intercommunale,,,,M14-M14_COM_SUP3500,Nature_Compte,0,,,,0,,,,,,
2498,Autres mises en affectation,Autres mises en affectation,,,,M14-M14_COM_SUP3500,Nature_Compte,0,,,,0,,,,,,
26,Participations et créances rattachées,Participations et créances rattachées à des participations,,,,M14-M14_COM_SUP3500,Nature_Compte,,,,,,,,,1,,
261,Titres de participation,Titres de participation,,,,M14-M14_COM_SUP3500,Nature_Compte,0,040,041,26,0,040,041,26,,,
266,Autres formes de participation,Autres formes de participation,,,,M14-M14_COM_SUP3500,Nature_Compte,0,040,041,26,0,040,041,26,,,
269,Versements à effectuer titre non libéré,Versements restant à effectuer sur titres de participation non libérés,,,,M14-M14_COM_SUP3500,Nature_Compte,0,040,041,26,0,040,041,26,,,
27,Autres immobilisations financières,Autres immobilisations financières,,,,M14-M14_COM_SUP3500,Nature_Compte,,,,,,,,,1,,
271,Titres immobilisés (droits de propriété),Titres immobilisés (droits de propriété),,,,M14-M14_COM_SUP3500,Nature_Compte,0,040,041,27,0,040,041,27,,,
272,Titres immobilisés (droits de créance),Titres immobilisés (droits de créance),,,,M14-M14_COM_SUP3500,Nature_Compte,0,040,041,27,0,040,041,27,,,
273,Comptes de placement (long terme),Comptes de placement (long terme),,,,M14-M14_COM_SUP3500,Nature_Compte,,,,,,,,,,,
2731,Comptes de placement rémunérés,Comptes de placement rémunérés,,,,M14-M14_COM_SUP3500,Nature_Compte,0,040,041,27,0,040,041,27,,,
2732,Fonds d'épargne forestière,Fonds d'épargne forestière,,,,M14-M14_COM_SUP3500,Nature_Compte,0,040,041,27,0,040,041,27,,,
274,Prêts,Prêts,,,,M14-M14_COM_SUP3500,Nature_Compte,0,040,041,27,0,040,041,27,,,
275,Dépôts et cautionnements versés,Dépôts et cautionnements versés,,,,M14-M14_COM_SUP3500,Nature_Compte,0,040,041,27,0,040,041,27,,,
276,Autres créances immobilisées,Autres créances immobilisées,,,,M14-M14_COM_SUP3500,Nature_Compte,,,,,,,,,,,
2761,Créances avances en garanties d'emprunt,Créances pour avances en garanties d'emprunt,,,,M14-M14_COM_SUP3500,Nature_Compte,0,040,041,27,0,040,041,27,,,
2762,Créances transfert droit déduct° TVA,Créances sur transfert de droits à déduction de TVA,,,,M14-M14_COM_SUP3500,Nature_Compte,0,040,041,27,0,040,041,27,,,
2763,Créances sur collectivités et établ. pub,Créances sur des collectivités et établissements publics,,,,M14-M14_COM_SUP3500,Nature_Compte,,,,,,,,,,,
27631,Créance Etat et établissements nationaux,Etat et établissements nationaux,,,,M14-M14_COM_SUP3500,Nature_Compte,0,040,041,27,0,040,041,27,,,
27632,Créance Régions,Régions,,,,M14-M14_COM_SUP3500,Nature_Compte,0,040,041,27,0,040,041,27,,,
27633,Créance Départements,Départements,,,,M14-M14_COM_SUP3500,Nature_Compte,0,040,041,27,0,040,041,27,,,
27634,Créance Communes,Communes,,,,M14-M14_COM_SUP3500,Nature_Compte,,,,,,,,,,,
276341,Créance Communes du GFP,Communes membres du GFP,,,,M14-M14_COM_SUP3500,Nature_Compte,0,040,041,27,0,040,041,27,,,
276348,Créance Autres communes,Autres communes,,,,M14-M14_COM_SUP3500,Nature_Compte,0,040,041,27,0,040,041,27,,,
27635,Group. coll et coll. statut particulier,Groupements de collectivités et collectivités à statut particulier,,,,M14-M14_COM_SUP3500,Nature_Compte,,,,,,,,,,,
276351,Créance GFP de rattachement,GFP de rattachement,,,,M14-M14_COM_SUP3500,Nature_Compte,0,040,041,27,0,040,041,27,,,
276358,Créance Autres groupements,Autres groupements,,,,M14-M14_COM_SUP3500,Nature_Compte,0,040,041,27,0,040,041,27,,,
27636,Créance C.C.A.S. et caisse des écoles,C.C.A.S. et caisse des écoles,,,,M14-M14_COM_SUP3500,Nature_Compte,0,040,041,27,0,040,041,27,,,
27638,Créance Autres établissements publics,Autres établissements publics,,,,M14-M14_COM_SUP3500,Nature_Compte,0,040,041,27,0,040,041,27,,,
2764,Créances sur personnes de droit privé,Créances sur des particuliers et autres personnes de droit privé,,,,M14-M14_COM_SUP3500,Nature_Compte,0,040,041,27,0,040,041,27,,,
2766,Créances pour locations-acquisitions,Créances pour locations-acquisitions,,,,M14-M14_COM_SUP3500,Nature_Compte,0,040,041,27,0,040,041,27,,,
2768,Intérêts courus,Intérêts courus,,,,M14-M14_COM_SUP3500,Nature_Compte,,,,,,,,,,,
27682,Intérêts courus sur titres immobilisés,Intérêts courus sur titres immobilisés (droits de créance),,,,M14-M14_COM_SUP3500,Nature_Compte,0,,,,0,,,,,,
27684,Intérêts courus sur prêts,Intérêts courus sur prêts,,,,M14-M14_COM_SUP3500,Nature_Compte,0,,,,0,,,,,,
27688,Intérêts courus sur créances diverses,Intérêts courus sur créances diverses,,,,M14-M14_COM_SUP3500,Nature_Compte,0,,,,0,,,,,,
279,Versements à effectuer sur titre non lib,Versements restant à effectuer sur titres immobilisés non libérés,,,,M14-M14_COM_SUP3500,Nature_Compte,0,040,041,27,0,040,041,27,,,
28,Amortissement des immobilisations,Amortissements des immobilisations,,,,M14-M14_COM_SUP3500,Nature_Compte,,,,,,,,,1,,
280,Amort. immobilisations incorporelles,Amortissements des immobilisations incorporelles,,,,M14-M14_COM_SUP3500,Nature_Compte,,,,,,,,,,,
2802,Frais liés à la réalisation des document,Frais liés à la réalisation des documents d'urbanisme et à la numérisation du cadastre,,,,M14-M14_COM_SUP3500,Nature_Compte,0,040,,,0,040,,,,,
2803,"Frais d'études, recherche et dévelop.","Frais d'études, de recherche et de développement et frais d'insertion",,,,M14-M14_COM_SUP3500,Nature_Compte,,,,,,,,,,,
28031,Frais d'études,Frais d'études,,,,M14-M14_COM_SUP3500,Nature_Compte,0,040,,,0,040,,,,,
28032,Frais de recherche et de développement,Frais de recherche et de développement,,,,M14-M14_COM_SUP3500,Nature_Compte,0,040,,,0,040,,,,,
28033,Frais d'insertion,Frais d'insertion,,,,M14-M14_COM_SUP3500,Nature_Compte,0,040,,,0,040,,,,,
2804,Subventions d'équipement versées,Subventions d'équipement versées,,,,M14-M14_COM_SUP3500,Nature_Compte,,,,,,,,,,,
28041,Subv. équip. aux organismes publics,Subventions d'équipement aux organismes publics,,,,M14-M14_COM_SUP3500,Nature_Compte,,,,,,,,,,,
280411,Subv. versées Etat,Etat,,,,M14-M14_COM_SUP3500,Nature_Compte,,,,,,,,,,,
2804111,"Subv. Etat : Bien mobilier, matériel","Biens mobiliers, matériel et études",,,,M14-M14_COM_SUP3500,Nature_Compte,0,040,,,0,040,,,,,
2804112,"Subv. Etat : Bâtiments, installations",Bâtiments et installations,,,,M14-M14_COM_SUP3500,Nature_Compte,0,040,,,0,040,,,,,
2804113,Subv. Etat : Projet infrastructure,Projets d'infrastructures d'intérêt national,,,,M14-M14_COM_SUP3500,Nature_Compte,0,040,,,0,040,,,,,
2804114,Voirie,Voirie,,,,M14-M14_COM_SUP3500,Nature_Compte,0,040,,,0,040,,,,,
2804115,Monuments historiques,Monuments historiques,,,,M14-M14_COM_SUP3500,Nature_Compte,0,040,,,0,040,,,,,
280412,Subv. versées Régions,Régions,,,,M14-M14_COM_SUP3500,Nature_Compte,,,,,,,,,,,
2804121,"Subv.Régions : Bien mobilier, matériel","Biens mobiliers, matériel et études",,,,M14-M14_COM_SUP3500,Nature_Compte,0,040,,,0,040,,,,,
2804122,"Subv.Régions : Bâtiments, installations",Bâtiments et installations,,,,M14-M14_COM_SUP3500,Nature_Compte,0,040,,,0,040,,,,,
2804123,Subv.Régions : Projet infrastructure,Projets d'infrastructures d'intérêt national,,,,M14-M14_COM_SUP3500,Nature_Compte,0,040,,,0,040,,,,,
280413,Subv. versées Départements,Départements,,,,M14-M14_COM_SUP3500,Nature_Compte,,,,,,,,,,,
2804131,"Subv. Dpt : Bien mobilier, matériel","Biens mobiliers, matériel et études",,,,M14-M14_COM_SUP3500,Nature_Compte,0,040,,,0,040,,,,,
2804132,"Subv. Dpt : Bâtiments, installations",Bâtiments et installations,,,,M14-M14_COM_SUP3500,Nature_Compte,0,040,,,0,040,,,,,
2804133,Subv. Dpt : Projet infrastructure,Projets d'infrastructures d'intérêt national,,,,M14-M14_COM_SUP3500,Nature_Compte,0,040,,,0,040,,,,,
280414,Subv. versées Communes,Communes,,,,M14-M14_COM_SUP3500,Nature_Compte,,,,,,,,,,,
2804141,Subv. versées Communes du GFP,Communes membres du GFP,,,,M14-M14_COM_SUP3500,Nature_Compte,,,,,,,,,,,
28041411,"Subv.Cne GFP : Bien mobilier, matériel","Biens mobiliers, matériel et études",,,,M14-M14_COM_SUP3500,Nature_Compte,0,040,,,0,040,,,,,
28041412,"Subv.Cne GFP : Bâtiments, installations",Bâtiments et installations,,,,M14-M14_COM_SUP3500,Nature_Compte,0,040,,,0,040,,,,,
28041413,Subv.Cne GFP : Projet infrastructure,Projets d'infrastructures d'intérêt national,,,,M14-M14_COM_SUP3500,Nature_Compte,0,040,,,0,040,,,,,
2804148,Subv. versées Autres communes,Autres communes,,,,M14-M14_COM_SUP3500,Nature_Compte,,,,,,,,,,,
28041481,"Subv.Cne : Bien mobilier, matériel","Biens mobiliers, matériel et études",,,,M14-M14_COM_SUP3500,Nature_Compte,0,040,,,0,040,,,,,
28041482,"Subv.Cne : Bâtiments, installations",Bâtiments et installations,,,,M14-M14_COM_SUP3500,Nature_Compte,0,040,,,0,040,,,,,
28041483,Subv.Cne : Projet infrastructure,Projets d'infrastructures d'intérêt national,,,,M14-M14_COM_SUP3500,Nature_Compte,0,040,,,0,040,,,,,
280415,Group. coll et coll. statut particulier,Groupements de collectivités et collectivités à statut particulier,,,,M14-M14_COM_SUP3500,Nature_Compte,,,,,,,,,,,
2804151,Subv. versées GFP rattachement,GFP de rattachement,,,,M14-M14_COM_SUP3500,Nature_Compte,,,,,,,,,,,
28041511,"GFP rat : Bien mobilier, matériel","Biens mobiliers, matériel et études",,,,M14-M14_COM_SUP3500,Nature_Compte,0,040,,,0,040,,,,,
28041512,"GFP rat : Bâtiments, installations",Bâtiments et installations,,,,M14-M14_COM_SUP3500,Nature_Compte,0,040,,,0,040,,,,,
28041513,GFP rat : Projet infrastructure,Projets d'infrastructures d'intérêt national,,,,M14-M14_COM_SUP3500,Nature_Compte,0,040,,,0,040,,,,,
2804158,Subv. versées Autres GFP,Autres groupements,,,,M14-M14_COM_SUP3500,Nature_Compte,,,,,,,,,,,
28041581,"GFP : Bien mobilier, matériel","Biens mobiliers, matériel et études",,,,M14-M14_COM_SUP3500,Nature_Compte,0,040,,,0,040,,,,,
28041582,"GFP : Bâtiments, installations",Bâtiments et installations,,,,M14-M14_COM_SUP3500,Nature_Compte,0,040,,,0,040,,,,,
28041583,GFP : Projet infrastructure,Projets d'infrastructures d'intérêt national,,,,M14-M14_COM_SUP3500,Nature_Compte,0,040,,,0,040,,,,,
280416,Subv. versées Etablissements et services,Etablissements et services rattachés,,,,M14-M14_COM_SUP3500,Nature_Compte,,,,,,,,,,,
2804161,Subv. Versées Caisse des écoles,Caisse des écoles,,,,M14-M14_COM_SUP3500,Nature_Compte,,,,,,,,,,,
28041611,"CDE : Bien mobilier, matériel","Biens mobiliers, matériel et études",,,,M14-M14_COM_SUP3500,Nature_Compte,0,040,,,0,040,,,,,
28041612,"CDE : Bâtiments, installations",Bâtiments et installations,,,,M14-M14_COM_SUP3500,Nature_Compte,0,040,,,0,040,,,,,
28041613,CDE : Projet infrastructure,Projets d'infrastructures d'intérêt national,,,,M14-M14_COM_SUP3500,Nature_Compte,0,040,,,0,040,,,,,
2804162,Subv. versées CCAS,CCAS,,,,M14-M14_COM_SUP3500,Nature_Compte,,,,,,,,,,,
28041621,"CCAS : Bien mobilier, matériel","Biens mobiliers, matériel et études",,,,M14-M14_COM_SUP3500,Nature_Compte,0,040,,,0,040,,,,,
28041622,"CCAS : Bâtiments, installations",Bâtiments et installations,,,,M14-M14_COM_SUP3500,Nature_Compte,0,040,,,0,040,,,,,
28041623,CCAS : Projet infrastructure,Projets d'infrastructures d'intérêt national,,,,M14-M14_COM_SUP3500,Nature_Compte,0,040,,,0,040,,,,,
2804163,Subv. versées établ. Administratifs,A caractère administratif,,,,M14-M14_COM_SUP3500,Nature_Compte,,,,,,,,,,,
28041631,"ADM : Bien mobilier, matériel","Biens mobiliers, matériel et études",,,,M14-M14_COM_SUP3500,Nature_Compte,0,040,,,0,040,,,,,
28041632,"ADM : Bâtiments, installations",Bâtiments et installations,,,,M14-M14_COM_SUP3500,Nature_Compte,0,040,,,0,040,,,,,
28041633,ADM : Projet infrastructure,Projets d'infrastructures d'intérêt national,,,,M14-M14_COM_SUP3500,Nature_Compte,0,040,,,0,040,,,,,
2804164,Subv. versées établ. industriel et comm,A caractère industriel et commercial,,,,M14-M14_COM_SUP3500,Nature_Compte,,,,,,,,,,,
28041641,"IC : Bien mobilier, matériel","Biens mobiliers, matériel et études",,,,M14-M14_COM_SUP3500,Nature_Compte,0,040,,,0,040,,,,,
28041642,"IC : Bâtiments, installations",Bâtiments et installations,,,,M14-M14_COM_SUP3500,Nature_Compte,0,040,,,0,040,,,,,
28041643,IC : Projet infrastructure,Projets d'infrastructures d'intérêt national,,,,M14-M14_COM_SUP3500,Nature_Compte,0,040,,,0,040,,,,,
280417,Subv. versées autres EPL,Autres établissements publics locaux,,,,M14-M14_COM_SUP3500,Nature_Compte,,,,,,,,,,,
2804171,"Autres EPL : Bien mobilier, matériel","Biens mobiliers, matériel et études",,,,M14-M14_COM_SUP3500,Nature_Compte,0,040,,,0,040,,,,,
2804172,"Autres EPL : Bâtiments, installations",Bâtiments et installations,,,,M14-M14_COM_SUP3500,Nature_Compte,0,040,,,0,040,,,,,
